cv_index,cv_position,rank,job_index,job_position,job_company,job_location,cosine_score
49,Data Science Engineer,2,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.705
49,Data Science Engineer,3,312,Data Scientist II,Elevate,"San Diego, CA",0.6836
49,Data Science Engineer,4,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.6565
49,Data Science Engineer,5,196,Sr. Data Scientist REMOTE,Harnham,"San Francisco, CA",0.6504
49,Data Science Engineer,6,376,Data Scientist.,Lorven Technologies,"New York, NY",0.6411
49,Data Science Engineer,7,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.6374
49,Data Science Engineer,8,361,Data Engineer,Gallup,"Atlanta, GA",0.6353
49,Data Science Engineer,9,392,Sr. Principal Data Scientist - Advanced Research & Analytics,UnitedHealth Group,"Chicago, IL 60290",0.6333
49,Data Science Engineer,10,88,Sales Engineer,Anaconda,"Austin, TX",0.6302
50,DevOps Engineer,1,123,Research Intern - Systems,Microsoft,"Redmond, WA 98052",0.5985
50,DevOps Engineer,2,220,"Software Engineer, Machine Learning",Google,"San Francisco, CA",0.5635
50,DevOps Engineer,3,387,Undergraduate Internship/Co-op Program - Data Scientist,Central Intelligence Agency,"Washington, DC",0.5491
50,DevOps Engineer,4,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5466
50,DevOps Engineer,5,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5259
50,DevOps Engineer,6,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.5241
50,DevOps Engineer,7,125,Senior Front-End Engineer,Usermind,"Seattle, WA",0.5222
50,DevOps Engineer,8,153,Full Stack Engineer (Chicago),Collective Health,"Chicago, IL",0.5185
50,DevOps Engineer,9,307,Web Development Engineer,Amazon.com,"Seattle, WA",0.5164
50,DevOps Engineer,10,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4996
51,Asst. Manager/ Manger (Administrative),1,323,Quantitative Corporate Finance Analyst,Global Atlantic Financial Group,"New York, NY",0.5008
51,Asst. Manager/ Manger (Administrative),2,297,Validated Business Systems Analyst,HawkinsPointPartners,"Cambridge, MA 02138",0.5006
51,Asst. Manager/ Manger (Administrative),3,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.459
51,Asst. Manager/ Manger (Administrative),4,130,Data Science Analyst III - Population Health - Mount Sinai Health Partners,Mount Sinai,"New York, NY",0.4574
51,Asst. Manager/ Manger (Administrative),5,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4529
51,Asst. Manager/ Manger (Administrative),6,65,"Sr. Vice President, Data Analytics",UnitedHealth Group,"Chicago, IL 60290",0.4461
51,Asst. Manager/ Manger (Administrative),7,312,Data Scientist II,Elevate,"San Diego, CA",0.4457
51,Asst. Manager/ Manger (Administrative),8,210,Data Visualization Engineer,LearnVest,"New York, NY",0.4421
51,Asst. Manager/ Manger (Administrative),9,397,Research Analyst,D.A. Davidson & Co.,"Seattle, WA 98104",0.4401
51,Asst. Manager/ Manger (Administrative),10,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.4397
52,Senior Software Engineer,1,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5271
52,Senior Software Engineer,2,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.5185
52,Senior Software Engineer,3,58,"Staffing Services Specialist, Hiring Committee Training",Google,"Mountain View, CA",0.4779
52,Senior Software Engineer,4,362,Data Scientist I,Carney,"Washington, DC",0.4521
52,Senior Software Engineer,5,37,Cognitive Software Engineer,State Street,"Austin, TX 78701",0.4514
52,Senior Software Engineer,6,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.4457
52,Senior Software Engineer,7,357,Industrial Operations Manager (663748),Ball Aerospace,"Boulder, CO",0.4334
52,Senior Software Engineer,8,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4302
52,Senior Software Engineer,9,164,Real World Data Scientist - W2 only - 104537,Syneos Health (previously INC Research/inVentiv Health),"San Francisco, CA",0.4288
52,Senior Software Engineer,10,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.428
53,Senior iOS Engineer,1,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.577
53,Senior iOS Engineer,2,125,Senior Front-End Engineer,Usermind,"Seattle, WA",0.5693
53,Senior iOS Engineer,3,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5639
53,Senior iOS Engineer,4,253,Sr. Data Scientist,HighPoint,"Washington, DC",0.562
53,Senior iOS Engineer,5,58,"Staffing Services Specialist, Hiring Committee Training",Google,"Mountain View, CA",0.5518
53,Senior iOS Engineer,6,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5508
53,Senior iOS Engineer,7,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5498
53,Senior iOS Engineer,8,326,"Data Scientist - Senior Consultant - San Francisco, CA",Clarity Insights,"San Francisco, CA",0.5359
53,Senior iOS Engineer,9,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.5316
53,Senior iOS Engineer,10,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.531
54,DevOps Engineer,1,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5942
54,DevOps Engineer,2,88,Sales Engineer,Anaconda,"Austin, TX",0.5858
54,DevOps Engineer,3,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5755
54,DevOps Engineer,4,307,Web Development Engineer,Amazon.com,"Seattle, WA",0.5722
54,DevOps Engineer,5,353,"Software Engineer, Analytics",Humanyze,"Boston, MA 02114",0.5645
54,DevOps Engineer,6,287,Software Development Manager,Lab126,"Seattle, WA",0.5575
54,DevOps Engineer,7,368,"Software Development Engineer, Measurement Automation",Amazon.com,"Seattle, WA",0.5573
54,DevOps Engineer,8,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.552
54,DevOps Engineer,9,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.5503
54,DevOps Engineer,10,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5451
55,Data Science Engineer,1,287,Software Development Manager,Lab126,"Seattle, WA",0.5337
55,Data Science Engineer,2,368,"Software Development Engineer, Measurement Automation",Amazon.com,"Seattle, WA",0.5274
55,Data Science Engineer,3,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.5258
55,Data Science Engineer,4,208,Software Development Engineer - Alexa Machine Learning,Amazon.com,"Cambridge, MA",0.5156
55,Data Science Engineer,5,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5107
55,Data Science Engineer,6,220,"Software Engineer, Machine Learning",Google,"San Francisco, CA",0.505
55,Data Science Engineer,7,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.502
55,Data Science Engineer,8,296,"Software Development Manager, Speech",Amazon.com,"Sunnyvale, CA",0.4958
55,Data Science Engineer,9,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.4951
55,Data Science Engineer,10,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.495
56,Business Development Executive,1,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.7024
56,Business Development Executive,2,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6899
56,Business Development Executive,3,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.655
56,Business Development Executive,4,376,Data Scientist.,Lorven Technologies,"New York, NY",0.647
56,Business Development Executive,5,126,Data Scientist,"TekPartners, A P2P Company","New York, NY",0.6256
56,Business Development Executive,6,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.6154
56,Business Development Executive,7,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.6152
56,Business Development Executive,8,312,Data Scientist II,Elevate,"San Diego, CA",0.6108
56,Business Development Executive,9,362,Data Scientist I,Carney,"Washington, DC",0.6032
56,Business Development Executive,10,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5909
57,Senior iOS Engineer,1,353,"Software Engineer, Analytics",Humanyze,"Boston, MA 02114",0.5914
57,Senior iOS Engineer,2,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5542
57,Senior iOS Engineer,3,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.5531
57,Senior iOS Engineer,4,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.55
57,Senior iOS Engineer,5,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.5487
57,Senior iOS Engineer,6,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5428
57,Senior iOS Engineer,7,33,Lead Data Analyst,Glu Mobile,"San Francisco, CA",0.538
57,Senior iOS Engineer,8,301,"Staff Engineer, Machine Learning (macys.com)",Macy's,"San Francisco, CA",0.5335
57,Senior iOS Engineer,9,157,Data Scientist,The Coca-Cola Company,"Atlanta, GA 30301 ",0.5334
57,Senior iOS Engineer,10,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5316
58,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",1,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.4757
58,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",2,130,Data Science Analyst III - Population Health - Mount Sinai Health Partners,Mount Sinai,"New York, NY",0.4565
58,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",3,330,Experienced Quantitative Analyst - Insurance Modeling & Major Initiatives,Allstate,"Chicago, IL 60601",0.4482
58,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",4,67,Software Product Manager,Partners HealthCare(PHS),"Boston, MA",0.4462
58,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",5,271,"Quantitative Analyst, Health Research Microsimulation",USC,"Los Angeles, CA",0.4398
58,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",6,299,Senior Data Scientist,Cogitativo,"Berkeley, CA",0.4366
58,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",7,182,Marketing / User Experience Research Analyst,Axon,"Seattle, WA 98103",0.435
58,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",8,43,SENIOR VALUE BASED ANALYST,University of Washington,"Seattle, WA",0.4305
58,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",9,56,DATA ANALYST,BlueLabs Analytics,"Washington, DC",0.4142
58,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",10,188,ANALYTICS MANAGEMENT ANALYST,University of Washington,"Seattle, WA",0.4103
59,Executive - VAT,1,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5408
59,Executive - VAT,2,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.5332
59,Executive - VAT,3,357,Industrial Operations Manager (663748),Ball Aerospace,"Boulder, CO",0.5174
59,Executive - VAT,4,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.5033
59,Executive - VAT,5,58,"Staffing Services Specialist, Hiring Committee Training",Google,"Mountain View, CA",0.4886
59,Executive - VAT,6,154,Automation Engineer,Zymergen,"Emeryville, CA 94608",0.4742
59,Executive - VAT,7,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.4684
59,Executive - VAT,8,93,Environmental Scientist,Eagle SNG,"Parsippany, NJ",0.4603
59,Executive - VAT,9,163,Technical Specialist I-Mechanical (663397),Ball Aerospace,"Boulder, CO",0.4542
59,Executive - VAT,10,261,Senior Operations Research Analyst,Wayfair,"Boston, MA 02116",0.454
60,Executive - VAT,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6499
60,Executive - VAT,2,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6259
60,Executive - VAT,3,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5898
60,Executive - VAT,4,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5841
60,Executive - VAT,5,283,Deep Learning Scientist,Harnham,"San Francisco, CA",0.5729
60,Executive - VAT,6,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.5724
60,Executive - VAT,7,376,Data Scientist.,Lorven Technologies,"New York, NY",0.5705
60,Executive - VAT,8,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.5641
60,Executive - VAT,9,312,Data Scientist II,Elevate,"San Diego, CA",0.5568
60,Executive - VAT,10,220,"Software Engineer, Machine Learning",Google,"San Francisco, CA",0.5489
61,Data Science Engineer,1,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.6243
61,Data Science Engineer,2,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5727
61,Data Science Engineer,3,242,Manager - Cognitive Data Scientist Natural Language Processing,KPMG,"Atlanta, GA 30338",0.5686
61,Data Science Engineer,4,287,Software Development Manager,Lab126,"Seattle, WA",0.5591
61,Data Science Engineer,5,393,"Data Scientist, Natural Language Processing (NLP) - Amazon AI",Amazon.com,"Seattle, WA",0.5542
61,Data Science Engineer,6,208,Software Development Engineer - Alexa Machine Learning,Amazon.com,"Cambridge, MA",0.5495
61,Data Science Engineer,7,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5416
61,Data Science Engineer,8,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5379
61,Data Science Engineer,9,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.5347
61,Data Science Engineer,10,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.5283
62,Sr.Officer / Executive - Internal Audit,1,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6298
62,Sr.Officer / Executive - Internal Audit,2,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.5956
62,Sr.Officer / Executive - Internal Audit,3,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5955
62,Sr.Officer / Executive - Internal Audit,4,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5909
62,Sr.Officer / Executive - Internal Audit,5,124,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.5801
62,Sr.Officer / Executive - Internal Audit,6,326,"Data Scientist - Senior Consultant - San Francisco, CA",Clarity Insights,"San Francisco, CA",0.5741
62,Sr.Officer / Executive - Internal Audit,7,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.5718
62,Sr.Officer / Executive - Internal Audit,8,333,Research Data Scientist,Amazon.com,"Cambridge, MA",0.57
62,Sr.Officer / Executive - Internal Audit,9,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5686
62,Sr.Officer / Executive - Internal Audit,10,40,Senior Data Scientist - California,Teradata,"San Francisco, CA 94105",0.5623
63,AI Engineer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5519
63,AI Engineer,2,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.5452
63,AI Engineer,3,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.5425
63,AI Engineer,4,220,"Software Engineer, Machine Learning",Google,"San Francisco, CA",0.5333
63,AI Engineer,5,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5305
63,AI Engineer,6,162,"Sr. Data Engineer, International Consumer FP&A",Amazon.com,"Seattle, WA",0.5244
63,AI Engineer,7,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.5238
63,AI Engineer,8,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5148
63,AI Engineer,9,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.513
63,AI Engineer,10,63,Analyst - CoinList Capital,Coinlist,"New York, NY",0.506
64,Network Support Engineer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6924
64,Network Support Engineer,2,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.6753
64,Network Support Engineer,3,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.6747
64,Network Support Engineer,4,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.6531
64,Network Support Engineer,5,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.6435
64,Network Support Engineer,6,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.6351
64,Network Support Engineer,7,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.6339
64,Network Support Engineer,8,111,Business Analytics Analyst,Delve,"Boulder, CO",0.6291
64,Network Support Engineer,9,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.6261
64,Network Support Engineer,10,157,Data Scientist,The Coca-Cola Company,"Atlanta, GA 30301 ",0.6229
65,Senior iOS Engineer,1,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.495
65,Senior iOS Engineer,2,154,Automation Engineer,Zymergen,"Emeryville, CA 94608",0.493
65,Senior iOS Engineer,3,368,"Software Development Engineer, Measurement Automation",Amazon.com,"Seattle, WA",0.4821
65,Senior iOS Engineer,4,361,Data Engineer,Gallup,"Atlanta, GA",0.4415
65,Senior iOS Engineer,5,364,Senior Software Engineer,Clockwork Solutions,"Austin, TX 78746",0.4263
65,Senior iOS Engineer,6,332,QA Engineer,Schireson,"Boston, MA",0.408
65,Senior iOS Engineer,7,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4012
65,Senior iOS Engineer,8,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.4006
65,Senior iOS Engineer,9,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.3996
65,Senior iOS Engineer,10,261,Senior Operations Research Analyst,Wayfair,"Boston, MA 02116",0.3957
66,Project Coordinator (Civil),1,387,Undergraduate Internship/Co-op Program - Data Scientist,Central Intelligence Agency,"Washington, DC",0.5568
66,Project Coordinator (Civil),2,237,Research Analyst Intern - Blockchain,Fresh Digital Group,"New York, NY 10038 ",0.5565
66,Project Coordinator (Civil),3,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5539
66,Project Coordinator (Civil),4,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5515
66,Project Coordinator (Civil),5,254,Senior Developer,J.E. Ranta Associates,"Boston, MA 02110",0.5426
66,Project Coordinator (Civil),6,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5412
66,Project Coordinator (Civil),7,324,"Lead Data Science Instructor, Principal Data Scientist",Galvanize,"San Francisco, CA",0.5351
66,Project Coordinator (Civil),8,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.5295
66,Project Coordinator (Civil),9,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5194
66,Project Coordinator (Civil),10,51,IoT Intern (Computer Science/Electrical Engineering),Delos,"New York, NY 10014 ",0.5149
67,Mechanical Designer,1,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.414
67,Mechanical Designer,2,399,Operations Research Analyst,Grant Thornton,"Washington, DC 20036",0.4003
67,Mechanical Designer,3,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.3925
67,Mechanical Designer,4,323,Quantitative Corporate Finance Analyst,Global Atlantic Financial Group,"New York, NY",0.3921
67,Mechanical Designer,5,297,Validated Business Systems Analyst,HawkinsPointPartners,"Cambridge, MA 02138",0.3867
67,Mechanical Designer,6,290,Associate Architect,Microsoft,"Seattle, WA 98188",0.3851
67,Mechanical Designer,7,371,Sales Director - Federal,Zoomdata,"Washington, DC",0.3829
67,Mechanical Designer,8,145,Operations Analyst,"Open Data Science, LLC","Cambridge, MA",0.3828
67,Mechanical Designer,9,326,"Data Scientist - Senior Consultant - San Francisco, CA",Clarity Insights,"San Francisco, CA",0.3823
67,Mechanical Designer,10,21,Data Scientist,Diverse Lynx,"New York, NY",0.3788
68,Executive - VAT,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6963
68,Executive - VAT,2,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.684
68,Executive - VAT,3,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.6819
68,Executive - VAT,4,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.6683
68,Executive - VAT,5,376,Data Scientist.,Lorven Technologies,"New York, NY",0.654
68,Executive - VAT,6,196,Sr. Data Scientist REMOTE,Harnham,"San Francisco, CA",0.6523
68,Executive - VAT,7,362,Data Scientist I,Carney,"Washington, DC",0.6502
68,Executive - VAT,8,126,Data Scientist,"TekPartners, A P2P Company","New York, NY",0.6492
68,Executive - VAT,9,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.6377
68,Executive - VAT,10,283,Deep Learning Scientist,Harnham,"San Francisco, CA",0.6299
69,Intern (Generative AI Engineering - 2D/3D Image Generation),1,220,"Software Engineer, Machine Learning",Google,"San Francisco, CA",0.5808
69,Intern (Generative AI Engineering - 2D/3D Image Generation),2,372,Staff Electrical Engineer,Burns & McDonnell,"Chicago, IL 60664",0.5796
69,Intern (Generative AI Engineering - 2D/3D Image Generation),3,398,"R&D Engineer, Sr II",Synopsys,"Mountain View, CA 94043",0.563
69,Intern (Generative AI Engineering - 2D/3D Image Generation),4,105,Opto-Electronics Scientist,Corning,"Sunnyvale, CA 94085",0.5608
69,Intern (Generative AI Engineering - 2D/3D Image Generation),5,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.559
69,Intern (Generative AI Engineering - 2D/3D Image Generation),6,361,Data Engineer,Gallup,"Atlanta, GA",0.5572
69,Intern (Generative AI Engineering - 2D/3D Image Generation),7,332,QA Engineer,Schireson,"Boston, MA",0.5569
69,Intern (Generative AI Engineering - 2D/3D Image Generation),8,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.5534
69,Intern (Generative AI Engineering - 2D/3D Image Generation),9,162,"Sr. Data Engineer, International Consumer FP&A",Amazon.com,"Seattle, WA",0.5522
69,Intern (Generative AI Engineering - 2D/3D Image Generation),10,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.5508
70,HR Officer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6523
70,HR Officer,2,290,Associate Architect,Microsoft,"Seattle, WA 98188",0.6467
70,HR Officer,3,40,Senior Data Scientist - California,Teradata,"San Francisco, CA 94105",0.6419
70,HR Officer,4,111,Business Analytics Analyst,Delve,"Boulder, CO",0.6277
70,HR Officer,5,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.6259
70,HR Officer,6,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.6208
70,HR Officer,7,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.6156
70,HR Officer,8,122,"Data Analyst, Business Operations",DataRobot,"Boston, MA 02109",0.6117
70,HR Officer,9,361,Data Engineer,Gallup,"Atlanta, GA",0.6097
70,HR Officer,10,326,"Data Scientist - Senior Consultant - San Francisco, CA",Clarity Insights,"San Francisco, CA",0.6018
71,Executive/ Sr. Executive -IT,1,376,Data Scientist.,Lorven Technologies,"New York, NY",0.6023
71,Executive/ Sr. Executive -IT,2,233,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.5926
71,Executive/ Sr. Executive -IT,3,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5726
71,Executive/ Sr. Executive -IT,4,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5701
71,Executive/ Sr. Executive -IT,5,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5534
71,Executive/ Sr. Executive -IT,6,374,Sr Deep Learning Software Engineer,NVIDIA,"Boulder, CO 80302",0.5488
71,Executive/ Sr. Executive -IT,7,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.5451
71,Executive/ Sr. Executive -IT,8,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.5357
71,Executive/ Sr. Executive -IT,9,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.532
71,Executive/ Sr. Executive -IT,10,327,Machine Learning Specialist Solutions Architect,Amazon.com,"New York, NY",0.528
72,"Full Stack Developer (Python,React js)",1,229,"Director, Data Science",84.51°,"Chicago, IL",0.581
72,"Full Stack Developer (Python,React js)",2,353,"Software Engineer, Analytics",Humanyze,"Boston, MA 02114",0.5602
72,"Full Stack Developer (Python,React js)",3,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.535
72,"Full Stack Developer (Python,React js)",4,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5342
72,"Full Stack Developer (Python,React js)",5,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.5295
72,"Full Stack Developer (Python,React js)",6,124,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.5273
72,"Full Stack Developer (Python,React js)",7,198,Data Engineer,Beeswax,"New York, NY",0.5237
72,"Full Stack Developer (Python,React js)",8,88,Sales Engineer,Anaconda,"Austin, TX",0.5225
72,"Full Stack Developer (Python,React js)",9,305,Director of Data,Change.org,"San Francisco, CA 94103",0.516
72,"Full Stack Developer (Python,React js)",10,36,Back-End Web Developer,Harvard University,"Boston, MA",0.5144
73,Executive/ Sr. Executive -IT,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6621
73,Executive/ Sr. Executive -IT,2,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6326
73,Executive/ Sr. Executive -IT,3,312,Data Scientist II,Elevate,"San Diego, CA",0.6176
73,Executive/ Sr. Executive -IT,4,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.5969
73,Executive/ Sr. Executive -IT,5,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.5922
73,Executive/ Sr. Executive -IT,6,111,Business Analytics Analyst,Delve,"Boulder, CO",0.59
73,Executive/ Sr. Executive -IT,7,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5888
73,Executive/ Sr. Executive -IT,8,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.5888
73,Executive/ Sr. Executive -IT,9,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.5821
73,Executive/ Sr. Executive -IT,10,386,"Machine Learning Engineer – Build large, Cloud based ML systems",Camden Kelly Corporation,"Los Angeles, CA",0.5795
74,Business Development Executive,1,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5008
74,Business Development Executive,2,357,Industrial Operations Manager (663748),Ball Aerospace,"Boulder, CO",0.4886
74,Business Development Executive,3,184,Water Resources Engineer 5,CDM Smith,"Austin, TX 78727",0.4577
74,Business Development Executive,4,154,Automation Engineer,Zymergen,"Emeryville, CA 94608",0.4519
